entrez_id	moderated_t
6434	-0.917422813241681
2288	2.27327877208753
3068	3.09019167286057
23022	-3.03022981538775
10724	-2.19972875468448
4074	-1.44267733157137
9403	-1.42180984141755
191	5.25602512479648
3133	0.792010819263511
6181	6.85804182713121
7203	4.93542193516082
6867	-1.41675822144408
1974	-0.307603140836563
5496	0.225923841614163
3895	-1.10976364869535
8407	-0.520542967880803
6734	1.02025082028597
1912	-2.85661901882495
694	0.961906943315202
10945	0.276290787465348
3959	-0.085739870868343
6520	2.76632686100026
1337	3.95340365446906
6228	5.57331736169331
51552	1.65265239607593
10972	-2.88125026964793
7414	0.270614009143254
10540	1.43628577409649
6191	2.9319674789843
7913	-3.67438823243769
811	0.106491966410675
6132	6.29834005731846
6125	2.23651517059779
473	-1.39030347307948
3281	-1.06198233227371
3150	-2.47585259831159
22872	-5.39714511632519
2746	0.107908169017641
8079	-0.327309502891146
6224	3.55876448001719
10552	0.9569123768355
894	0.24888261156181
527	-1.75647396000362
10989	0.580539600664951
6749	6.76898926800133
6386	-8.17006976831678
2521	0.19121122119688
1211	2.79180527913014
22928	-2.53032900188668
6160	3.17859917534105
7317	-2.41750157857979
3983	0.480581428488471
226	4.05473313048539
5479	6.84581053035348
27230	0.597086683416228
10099	2.80530823456355
59	-2.11753324363483
5538	-1.49144047700576
8887	0.44879056727588
4190	3.29740675582077
5160	2.07910277937843
309	-1.30560573491403
966	1.61612225519184
710	-4.26739488933005
10197	2.71123143807944
3091	-6.038437401287
10155	5.95400564873316
9784	0.676412172264955
10527	3.82188790428212
10096	-0.344559257926039
5936	0.122411156245329
10970	0.228999700351139
16	-2.26642616894689
7335	1.03786348643728
387522	1.37250229592337
6748	0.753411980376171
928	-3.13084252528195
7001	3.68455179338749
3032	-0.377609925750154
10628	-2.59169572212642
6184	2.65215443920238
301	-4.16861474294033
10606	4.90822248374847
3728	2.4334916507462
1964	-0.460215725510333
7533	-0.115718729724768
11034	-1.60597482017201
6879	1.74438027690724
9669	-1.80893910948592
4267	-6.21775826879013
3945	5.9467152855672
3187	-1.48426222331827
10904	-0.0723435943872753
6175	7.99821831510811
120	-3.071872637494
3033	-0.884373451241163
5214	-2.05750321783764
8125	1.81603328567487
5886	7.53996351679371
2771	2.7463536528924
1843	-4.13380597472432
7052	-3.31818563737241
5870	-1.12529695628987
6222	4.94630023158164
23646	-2.70582400590099
9491	-0.0509938525811295
10949	3.99422951157474
2804	-0.607793956431536
10398	0.425180539489322
2017	-0.063698440463596
2040	1.57927056817839
5954	1.07541165392191
8761	-0.935595788971948
2969	0.0233706070968833
1537	3.2969514662155
5701	2.06406326761109
4313	-2.33261739664827
23451	-6.79193358385409
6599	2.37988042384117
4809	1.62536350797757
9375	-1.90282181365128
9144	0.00818282127870192
8396	2.17158345863733
1639	0.902682334106317
9774	-2.7298257334095
6651	-1.19200406143159
5829	0.2373498941441
3838	1.67047538224628
526	-5.58034673901495
10376	0.288494190711669
5931	-1.49688561414243
6389	-1.31985703805811
6235	2.8523150085228
1611	1.21241890528793
378	-2.24056812299852
9276	-1.21466781498057
8239	-1.81592402212572
5211	0.183791291229335
149013	-4.18995875209268
25832	-4.66758722874434
3956	0.187215115928771
2879	3.95204443067774
7057	-1.98019120139162
1434	1.48137701123095
7284	3.7088833896323
5688	2.82814244043974
5425	4.56735073086275
1363	-1.40197476690467
5226	0.59107631205759
1351	5.65958748531791
10857	1.70378321512789
1984	0.131118782818329
3693	-2.38174543593005
4245	0.45818257848753
47	0.709844451880559
6432	-5.36711160664814
999	-2.63841040366586
3188	1.75087639102623
9867	-1.7967524648676
1350	6.04349168461936
1892	0.0183022798223148
5355	0.252437560822661
3115	-7.17059429713888
6741	1.56361706343927
5878	-4.08606306629966
10457	-5.65648946267872
1965	2.41225814745691
10456	0.389221059442278
4780	0.213833721377393
7078	-5.84092052660811
4154	-0.504104500689039
9927	2.56182186682102
4836	0.983573736328604
8531	-2.3643929799909
3490	-3.45029469413687
9698	-2.32582556475677
396	2.28169451301814
8553	-3.86650326122399
10726	-0.142322689843002
54386	-1.41186984267685
51075	4.04354893887267
372	0.7632209072679
10054	4.07272368938989
25793	-0.116043844829331
2773	-1.99576848860801
1108	1.28129286286409
5654	-4.81485569487613
4043	1.04250653583022
3710	-1.15652782752385
5306	0.854958557047161
3417	-3.11283652864367
6415	1.89720469191778
8140	1.29839799776796
262	1.04144751866113
5707	-0.348237903088833
8804	-3.60347704164915
1476	-0.646948081743431
5111	0.863984603323357
6238	1.50898667942816
7126	-0.977101142258838
3065	-0.997166359973557
1654	-6.89912042215169
5641	-6.19909896254028
5510	1.54018211165822
5358	-1.47961733947465
10961	0.788727743410705
6122	2.35612858185472
1488	-7.00595942381542
6625	-0.312270067407554
5887	-0.16308298855618
10250	-3.61005086457855
4714	4.49895968206066
10425	0.750119409701267
2023	1.99194697621645
5719	4.69691296463974
3611	1.37066395097763
7832	-0.481943613457324
830	-0.093059775600923
9789	1.74262668805266
1653	0.715261760045524
481	-3.61873844788423
5894	-1.67939942879166
55611	3.15152869987991
6721	1.98799081534792
6513	-0.071556739356239
5315	2.10865901195524
5704	2.38265450579994
10423	4.31752876544392
7917	1.12698955668724
9167	3.59511661715809
6217	10.6242833216188
6856	-1.5288176564292
633	-2.50314929385533
6897	4.95155955142932
11316	1.73260217824724
7296	-0.78080695739917
5702	3.54486541432896
4831	6.8855024337129
23386	0.705215025312005
22913	-3.08180858471734
231	-2.23672101651983
6726	0.787086372370582
5686	2.13908691765529
2224	3.31291026746171
5869	-0.0275433430444154
3182	4.81172579792534
1601	-5.00354051789385
11047	1.73751744660546
4967	-0.277857676595566
22906	3.39816056356859
327	3.65278147235005
23608	-1.72581462893662
6382	1.47319298503236
397	-2.3364474053574
3491	-3.10508937402319
23478	4.32158066175143
7153	0.896454179548587
5478	4.79626316068922
26118	-7.14903757070363
55233	-1.49735293656197
5621	-3.85347140514284
307	-2.00733117531738
9775	-2.90085967657093
4698	-0.215979895175829
10541	4.8466007883613
55752	-1.28531511605039
9315	-4.05437990435028
6451	0.23513750711273
2026	-4.05871498567855
10494	6.27268259187073
10581	0.237975145019535
5683	5.33091250260326
10627	5.16410692370865
6601	-2.13924746178965
506	5.74143813971146
10969	2.35900812174754
2012	1.48588943303954
908	5.34263760007077
2114	-3.20673235443893
5917	1.05909845274418
6778	-2.6683580081618
23365	2.89142933679114
9341	-1.39784799137162
2971	-1.85997621498704
6342	0.201543933069851
8507	-1.25798608029292
6631	2.43542956350633
7322	3.04347074992233
79602	-0.594387587249483
9380	2.99315689756257
2878	-3.3150677353132
9368	2.09792522638941
2319	1.26599666455575
10730	-3.00395823146161
11176	1.22432704609531
10291	-1.35429633254157
1315	-0.70129537629285
1471	-2.74993254288934
79073	-0.275233699167761
10625	-4.6598000369246
4947	2.14389867677989
310	0.849171944379085
678	-1.33349720948297
8452	0.108662107892711
5339	-0.973171292808911
5516	1.78295458108091
